ticker,time,open,high,low,close,Volume
IMH,27/05/2024,18.8,20.85,18.5,20.5,431700
IMH,03/06/2024,20.4,22.5,20.15,21.6,3585000
IMH,10/06/2024,21.95,21.95,20.05,21,449900
IMH,17/06/2024,20.9,21.7,20.45,21.5,1850200
IMH,24/06/2024,21.7,21.85,21.05,21.5,143100
IMH,01/07/2024,21.6,21.7,21,21.55,152600
IMH,08/07/2024,21.65,21.8,21,21.7,130100
IMH,15/07/2024,21.6,22,21.5,21.5,77100
IMH,22/07/2024,21,21.5,20,20.75,285400
IMH,29/07/2024,20.7,20.8,20.55,20.65,297100
IMH,05/08/2024,20.65,20.7,19.5,20.65,160200
IMH,12/08/2024,20,20.7,20,20.7,37900
IMH,19/08/2024,20.65,35,20.55,27.8,4652300
IMH,26/08/2024,25.05,25.05,20.5,22.4,121300
IMH,02/09/2024,22,22.8,21.5,22,829700
IMH,09/09/2024,21.95,23,21.85,22.8,1214400
IMH,16/09/2024,22.15,24,22.05,24,471000
IMH,23/09/2024,24,24,23,23.55,193700
IMH,30/09/2024,23.6,23.6,22.75,23.5,241300
IMH,07/10/2024,23.5,24.8,23.4,24.7,497300
IMH,14/10/2024,24.5,32,24.5,26.2,1415700
IMH,22/10/2024,26.15,27.7,24.75,27.35,523100
IMH,28/10/2024,27.35,30,27,29.8,963100
IMH,04/11/2024,28,29,27.9,28.5,470300
IMH,11/11/2024,28,28.95,28,28.2,446800
IMH,18/11/2024,28.2,30.95,28,30,1504900
IMH,25/11/2024,30,30.9,29.5,30.2,337200
IMH,02/12/2024,30.5,30.9,30.1,30.8,835600
IMH,09/12/2024,30.5,32.25,30.3,32,429300
IMH,16/12/2024,31,32.45,29.5,32,770800
IMH,23/12/2024,31.9,36.1,31.9,36.1,128500
IMH,30/12/2024,39,39,35.5,36.25,300500
IMH,06/01/2025,36.95,37,33,34,504400
IMH,13/01/2025,33.8,35.45,32,33,276100
IMH,20/01/2025,33,35.3,32,35.3,592400
IMH,27/01/2025,35,35.45,33.5,34.75,367000
IMH,03/02/2025,34,36,33.8,36,2397000
IMH,10/02/2025,35.25,36.5,35,36,355800
IMH,17/02/2025,36,36.5,35,35.9,283400
IMH,24/02/2025,35.95,36,35,36,1422300
IMH,03/03/2025,36.5,37,35.9,36.5,6091800
IMH,10/03/2025,36.45,36.45,35,35.5,203000
IMH,17/03/2025,35,35.45,34.5,35,159500
IMH,24/03/2025,34.95,35,31.5,32.5,559700
IMH,01/04/2025,34,34,30,31.45,420500
IMH,07/04/2025,32,33,30,32,568500
IMH,14/04/2025,33,33,29.5,30,339900
IMH,22/04/2025,30,31,29.5,31,478700
IMH,28/04/2025,31,31.5,29.9,31.4,222900
IMH,05/05/2025,31.4,31.4,29.8,30,214300
IMH,12/05/2025,30,33.5,29.7,33.5,940800
IMH,19/05/2025,31.9,35,31.9,34.2,3798000
IMH,26/05/2025,34.5,34.5,33.5,34,394600
IMH,03/06/2025,34,34.5,33.9,34,1541900
IMH,09/06/2025,34,34.95,33.5,34,1770300
IMH,16/06/2025,34,34.5,33.95,34.5,332400
IMH,23/06/2025,34.3,36.5,34.1,36.3,546400
IMH,30/06/2025,35.2,38,35.2,37.3,554800
IMH,07/07/2025,37,38,36,36.05,238700
IMH,14/07/2025,37,37,36,36.5,1071100
IMH,21/07/2025,36.5,37.4,36,37,183800
IMH,28/07/2025,36.55,37,36.5,37,223700
IMH,04/08/2025,36.5,37.95,36.5,37.55,4302933
IMH,11/08/2025,37.55,39,36.85,38,328656
IMH,18/08/2025,38,39.35,38,38.4,1122620
IMH,25/08/2025,38.4,39,38.2,38.75,1999750
IMH,01/09/2025,38.9,41.45,38.6,40.75,3138528
IMH,08/09/2025,40.5,44.8,40.5,43.75,945907
IMH,15/09/2025,43.75,43.75,43,43.2,811545
IMH,22/09/2025,43.2,43.3,42,43,1038858
IMH,29/09/2025,43,43.5,42.7,42.95,255548
IMH,06/10/2025,42.95,43,42.65,42.7,613127
IMH,13/10/2025,42.9,42.9,41.5,41.8,198183
IMH,21/10/2025,42,45,41.6,44,475422
IMH,27/10/2025,44,44.5,43.6,44,4915446
IMH,03/11/2025,44,46,44,46,2030703
IMH,10/11/2025,46,46.2,45.35,45.5,1343443
IMH,17/11/2025,46,47.5,45,46,1019844
IMH,24/11/2025,46,46,41.2,44.95,352385
IMH,01/12/2025,45,46,44.5,44.6,502868
IMH,08/12/2025,45.2,45.5,44.5,45.35,465221
IMH,15/12/2025,45.35,45.35,42.2,42.75,375953
IMH,22/12/2025,42.9,42.9,42,42.5,434323
IMH,29/12/2025,42.5,43,42,42.5,681535
IMH,05/01/2026,44.95,45,42.55,45,2503743
IMH,12/01/2026,45,46,43,44.95,1577504
IMH,19/01/2026,45,45,44.35,45,1803229
IMH,26/01/2026,45,45,44.9,45,1824262
IMH,02/02/2026,45,45,44.9,45,3038480
IMH,09/02/2026,45,50.75,44.9,50.25,12092447
IMH,16/02/2026,50.5,50.75,47.7,48,3485451
IMH,23/02/2026,48,51.5,48,51,5747965
